image_x image_y
738.760681 496.722198
825.443298 492.289764
914.025452 487.948700
1004.250122 483.657837
1095.826294 479.491852
1188.346802 475.493195
1281.478882 471.620422
743.083435 586.018066
829.648560 582.482910
918.082703 578.915344
1008.149597 575.339600
1099.546509 571.761230
1191.889038 568.174622
1284.806641 564.652832
747.842407 674.866638
834.130676 672.218445
922.314880 669.418152
1012.095825 666.537354
1103.178101 663.509460
1195.231567 660.385620
1287.844360 657.192383
752.971375 762.918396
838.888428 761.126648
926.696655 759.079346
1016.078369 756.878174
1106.771362 754.402710
1198.381958 751.757996
1290.530884 748.894165
758.426208 849.796509
843.886841 848.849731
931.207336 847.585510
1020.083984 846.023621
1110.247070 844.125854
1201.279907 841.901306
1292.912354 839.391541
764.159851 935.292908
849.056213 935.138062
935.810242 934.666870
1024.104614 933.742920
1113.626953 932.362671
1204.005005 930.552856
1294.920532 928.321472
770.243225 1018.961670
854.478271 1019.693726
940.555908 1019.918396
1028.085571 1019.584229
1116.877808 1018.694275
1206.484741 1017.272644
1296.593262 1015.311646
