image_x image_y
835.261475 636.891174
902.663208 635.430237
971.136536 633.889038
1040.645142 632.314392
1110.945190 630.738281
1181.917969 629.102417
1253.397705 627.461975
837.786194 705.625732
905.039062 704.663269
973.369812 703.632507
1042.682373 702.505554
1112.816895 701.276917
1183.625122 699.982727
1254.932983 698.620117
840.506409 773.912781
907.553772 773.446716
975.682617 772.845703
1044.787354 772.163452
1114.689453 771.321594
1185.256470 770.363098
1256.352417 769.261353
843.385925 841.523682
910.166870 841.546326
978.020935 841.454285
1046.851562 841.157654
1116.477417 840.721863
1186.758667 840.082642
1257.550659 839.250061
846.367249 908.381042
912.864685 908.906555
980.442078 909.263367
1048.937378 909.376160
1118.263306 909.284546
1188.188477 908.935303
1258.605469 908.365845
849.528259 974.278564
915.694824 975.340698
982.902161 976.129272
1051.022583 976.643616
1119.955078 976.948914
1189.472534 976.829651
1259.466919 976.518372
852.833008 1039.144165
918.559875 1040.674927
985.362976 1041.860352
1053.044922 1042.804932
1121.547241 1043.378540
1190.663208 1043.557861
1260.193481 1043.481689
